81,140,141,106,163,埼京,武蔵浦和→赤羽
79,140,156,259,164,武蔵野,武蔵浦和→西国分寺
22,141,142,61,165,東北,赤羽→田端
80,141,143,76,166,東北２,赤羽→日暮里
81,141,150,55,167,埼京,赤羽→池袋
22,142,143,13,168,東北,田端→日暮里
82,142,150,52,169,山手２,田端→池袋
22,143,144,22,170,東北,日暮里→上野
22,144,146,16,171,東北,上野→秋葉原
68,145,146,34,172,総武２,錦糸町→秋葉原
67,145,148,48,173,総武,錦糸町→東京
22,146,147,7,174,東北,秋葉原→神田
68,146,149,9,175,総武２,秋葉原→御茶ノ水
22,147,148,13,176,東北,神田→東京
83,147,149,13,177,中央東,神田→御茶ノ水
66,148,153,68,178,東海道,東京→品川
83,149,151,70,179,中央東,御茶ノ水→代々木
82,150,152,48,180,山手２,池袋→新宿
83,151,152,7,181,中央東,代々木→新宿
197,151,153,99,182,山手１,代々木→品川
83,152,156,225,183,中央東,新宿→西国分寺
66,153,154,114,184,東海道,品川→川崎
85,153,401,100,186,東海道３,品川→武蔵小杉
86,154,155,17,187,南武,川崎→尻手
66,154,166,35,188,東海道,川崎→鶴見
86,155,401,58,189,南武,尻手→武蔵小杉
79,156,157,39,191,武蔵野,西国分寺→府中本町
83,156,158,47,192,中央東,西国分寺→立川
86,157,158,76,193,南武,府中本町→立川
86,157,401,204,502,南武,武蔵小杉→府中本町
90,158,160,69,194,青梅,立川→拝島
83,158,163,99,195,中央東,立川→八王子
89,159,160,212,196,八高,高麗川→拝島
89,160,163,99,199,八高,拝島→八王子
95,163,164,88,200,横浜,八王子→(横)橋本
83,163,192,867,201,中央東,八王子→甲府
95,164,165,277,202,横浜,(横)橋本→新横浜
98,164,177,333,203,相模,(横)橋本→茅ヶ崎
95,165,173,61,204,横浜,新横浜→東神奈川
92,155,166,98,206,南部２・鶴見,尻手→鶴見
66,166,173,53,207,東海道,鶴見→東神奈川
85,166,401,78,501,東海道３,武蔵小杉→鶴見
66,173,174,18,213,東海道,東神奈川→横浜
97,174,175,221,215,根岸,横浜→大船
66,175,177,121,217,東海道,大船→茅ヶ崎
83,192,193,396,237,中央東,甲府→小淵沢
83,193,194,367,238,中央東,小淵沢→岡谷
105,194,195,95,239,中央２,岡谷→辰野
83,194,197,117,240,中央東,岡谷→塩尻
105,195,197,182,241,中央２,辰野→塩尻
106,196,197,133,242,篠ノ井,松本→塩尻
4,201,390,296,507,北陸新幹線,上越妙高→飯山
22,388,389,3,505,東北,松島→高城町
991,44,369,213,991,IGRいわて,盛岡→好摩
992,41,369,866,992,IGRいわて・青い森,好摩→八戸
993,39,41,960,993,青い森,八戸→青森
994,39,369,1826,994,IGRいわて・青い森,好摩→青森
995,93,97,159,995,北越急行,六日町→十日町
996,97,106,436,996,北越急行,十日町→犀潟
997,93,106,595,997,北越急行,六日町→犀潟
998,105,201,104,998,えちトキ,上越妙高→直江津
